ala,arg,asn,asp,cys,glu,gln,gly,his,ile,leu,lys,met,phe,pro,ser,thr,trp,tyr,val,type,frontier_type,growth_pred,growth_pred_var,round,environment,strain,fitness,num_aa_removed
1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,RANDOM,BEYOND,0.0,0.0126215483013568,2,aerobic,S. gordonii CH1,0.005233699207676,6
1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,RANDOM,BEYOND,0.187061323672533,0.0317929799197037,2,aerobic,S. gordonii CH1,0.0040706549393036,6
1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,RANDOM,BEYOND,0.2449132923781871,0.0313527244461514,2,aerobic,S. gordonii CH1,0.0024700252148407,6
1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,RANDOM,BEYOND,0.2450127190351486,0.0135648577164808,2,aerobic,S. gordonii CH1,0.0024700252148407,6
0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.3785961312055588,0.0463148275954241,2,aerobic,S. gordonii CH1,0.0023045346520392,6
0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.4910034447908401,0.0383871453527834,2,aerobic,S. gordonii CH1,0.001238773614122,6
1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,RANDOM,BEYOND,0.0887014263123273,0.0135587765437106,2,aerobic,S. gordonii CH1,0.0011816548090888,6
1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,RANDOM,BEYOND,0.0,0.0143864139351654,2,aerobic,S. gordonii CH1,0.0011630442683724,6
1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.3353839883208275,0.0260997637129704,2,aerobic,S. gordonii CH1,0.8566119541653764,5
1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,RANDOM,FRONTIER,0.5429804933071136,0.043175596199182,2,aerobic,S. gordonii CH1,0.0904304738309074,5
1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,RANDOM,BEYOND,0.192335640490055,0.0311577142875232,2,aerobic,S. gordonii CH1,0.0465217707348986,5
0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.2012271025776863,0.0256720588035144,2,aerobic,S. gordonii CH1,0.0228477332372767,5
1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,RANDOM,FRONTIER,0.2921832428872585,0.0369207249247222,2,aerobic,S. gordonii CH1,0.0178601435533043,5
1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,RANDOM,BEYOND,0.0066109924763441,0.0058850177534113,2,aerobic,S. gordonii CH1,0.0074326416847321,5
1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,RANDOM,FRONTIER,0.3265199723094701,0.03331464502357,2,aerobic,S. gordonii CH1,0.0070899288545333,5
0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,RANDOM,BEYOND,0.096827140673995,0.0183151359180301,2,aerobic,S. gordonii CH1,0.00619386807061,5
1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,RANDOM,BEYOND,0.0873816028237342,0.0148578379521477,2,aerobic,S. gordonii CH1,0.0057613366300981,5
1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,RANDOM,BEYOND,0.1680249528586864,0.0106649489884387,2,aerobic,S. gordonii CH1,0.0047266192363555,5
1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,RANDOM,BEYOND,0.1471858631074428,0.0100395691419529,2,aerobic,S. gordonii CH1,0.0046090693040785,5
1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,RANDOM,FRONTIER,0.4365574890375137,0.0195048285518518,2,aerobic,S. gordonii CH1,0.0029545734334605,5
1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.2433727107942104,0.031629046921125,2,aerobic,S. gordonii CH1,0.0029545734334605,5
1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,RANDOM,BEYOND,0.1422561644017696,0.0116092849244501,2,aerobic,S. gordonii CH1,0.002477547228244,5
0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,RANDOM,BEYOND,0.1247690089046955,0.0107188636957147,2,aerobic,S. gordonii CH1,0.0024700252148407,5
1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.5556216864287853,0.0524523585745595,2,aerobic,S. gordonii CH1,0.0024700252148407,5
1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.3746046113967896,0.0414010712962718,2,aerobic,S. gordonii CH1,0.0023636587467684,5
1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,RANDOM,BEYOND,0.1342083486169576,0.0228856221991411,2,aerobic,S. gordonii CH1,0.0023045346520392,5
1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,RANDOM,BEYOND,0.0441945927590131,0.0074726286880849,2,aerobic,S. gordonii CH1,0.0017727440600763,5
0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,RANDOM,BEYOND,0.0779034773260355,0.0118334904178293,2,aerobic,S. gordonii CH1,0.0017284009890294,5
1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.3742302876710892,0.0347260917249238,2,aerobic,S. gordonii CH1,0.001238773614122,5
0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.4230898207426071,0.0187467696612175,2,aerobic,S. gordonii CH1,1.0187369198571956,4
1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.6985978543758392,0.0408740838145213,2,aerobic,S. gordonii CH1,0.9798647961038016,4
1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5153111993521452,0.0512012634778142,2,aerobic,S. gordonii CH1,0.978120229701243,4
0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.5674827790260315,0.0157703993110935,2,aerobic,S. gordonii CH1,0.9624578420029052,4
0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.651356371641159,0.01833383480617,2,aerobic,S. gordonii CH1,0.9298538925637856,4
1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,RANDOM,BEYOND,0.2371701401472091,0.0193428705592103,2,aerobic,S. gordonii CH1,0.8472464981167378,4
1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,RANDOM,FRONTIER,0.4674125909805298,0.0296194107715144,2,aerobic,S. gordonii CH1,0.7950644549535492,4
1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,RANDOM,FRONTIER,0.7332665014266968,0.0225601316082489,2,aerobic,S. gordonii CH1,0.7261874131631759,4
0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.7204172468185425,0.0209214448627258,2,aerobic,S. gordonii CH1,0.6937338421765358,4
1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.1961470335721969,0.0136514367744066,2,aerobic,S. gordonii CH1,0.4192867802192146,4
0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,RANDOM,BEYOND,0.2044013805687427,0.0250756085864139,2,aerobic,S. gordonii CH1,0.1232826924474812,4
0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,RANDOM,BEYOND,0.1771957147866487,0.0187325711213996,2,aerobic,S. gordonii CH1,0.1229102548319586,4
0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,RANDOM,BEYOND,0.2023817224800586,0.0207042197081658,2,aerobic,S. gordonii CH1,0.069371322390833,4
1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,RANDOM,FRONTIER,0.2887853348255157,0.0211327089332381,2,aerobic,S. gordonii CH1,0.0614460500726225,4
1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,RANDOM,FRONTIER,0.3147439113259315,0.0419425057640741,2,aerobic,S. gordonii CH1,0.0464540105295757,4
1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5464997625350952,0.0447431854541582,2,aerobic,S. gordonii CH1,0.0337282837828014,4
1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.1632464087009429,0.0204868955558959,2,aerobic,S. gordonii CH1,0.0284052899706684,4
1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,ROLLOUT_PROB,BEYOND,0.0852196879684925,0.0271160054540457,2,aerobic,S. gordonii CH1,0.0165431673272445,4
0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,RANDOM,BEYOND,0.2467548693716526,0.0321591064796859,2,aerobic,S. gordonii CH1,0.0111151134667833,4
1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,RANDOM,BEYOND,0.1916825440526008,0.0123389116319264,2,aerobic,S. gordonii CH1,0.0064991014499889,4
0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,RANDOM,BEYOND,0.0914138943701982,0.0104648605956764,2,aerobic,S. gordonii CH1,0.00619386807061,4
1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,RANDOM,BEYOND,0.2051094745099544,0.0204557829997122,2,aerobic,S. gordonii CH1,0.0061750630371018,4
1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,RANDOM,BEYOND,0.1304732750356197,0.014961232753358,2,aerobic,S. gordonii CH1,0.005909146866921,4
1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.4178958129882812,0.0379091216960307,2,aerobic,S. gordonii CH1,0.0040329356410687,4
1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,RANDOM,BEYOND,0.1824892747402191,0.0164862998645269,2,aerobic,S. gordonii CH1,0.0034568019780589,4
1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,RANDOM,BEYOND,0.028650412634015,0.0088507045868893,2,aerobic,S. gordonii CH1,0.0030875315185509,4
0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,RANDOM,BEYOND,0.2166466411948204,0.0223873671265217,2,aerobic,S. gordonii CH1,0.0029541370227222,4
1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,RANDOM,BEYOND,0.0334756077080965,0.0067084287220609,2,aerobic,S. gordonii CH1,0.0024700252148407,4
1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,RANDOM,FRONTIER,0.6691638046503067,0.0260852705240963,2,aerobic,S. gordonii CH1,0.0023633096181777,4
0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,RANDOM,BEYOND,0.0590054124034941,0.0061792990643336,2,aerobic,S. gordonii CH1,0.0018525189111305,4
1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,RANDOM,BEYOND,0.0378432657569646,0.0060362073796722,2,aerobic,S. gordonii CH1,0.0017284009890294,4
1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,RANDOM,BEYOND,0.0048640927672386,0.0040479150605057,2,aerobic,S. gordonii CH1,0.001238773614122,4
0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,RANDOM,BEYOND,0.1304216513037681,0.014266204190915,2,aerobic,S. gordonii CH1,0.0011630442683724,4
1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.8376292967796326,0.0137186875800776,2,aerobic,S. gordonii CH1,1.0423506406627905,3
1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,ROLLOUT_PROB,FRONTIER,0.2731344793736934,0.0222275045163488,2,aerobic,S. gordonii CH1,1.015180363299542,3
1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.7630486273765564,0.0421042773725582,2,aerobic,S. gordonii CH1,1.0051458820632773,3
1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5991340380907059,0.0214677463539944,2,aerobic,S. gordonii CH1,1.0001680389850445,3
0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5599712413549424,0.0262938229179105,2,aerobic,S. gordonii CH1,0.9736658904865928,3
1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5906996506452561,0.0149321370733611,2,aerobic,S. gordonii CH1,0.931016936832158,3
0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5786855220794678,0.0236738585622075,2,aerobic,S. gordonii CH1,0.917099593746153,3
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.4626578027009964,0.0240371840413128,2,aerobic,S. gordonii CH1,0.9021767097205784,3
1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5177416324615478,0.0191287182634525,2,aerobic,S. gordonii CH1,0.8600712364614379,3
1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.4296651551127434,0.0178052790704121,2,aerobic,S. gordonii CH1,0.7940720317077375,3
0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.7178430664539337,0.0186127552509805,2,aerobic,S. gordonii CH1,0.708578507277795,3
0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5052838960289955,0.0278606863351221,2,aerobic,S. gordonii CH1,0.6871322714851925,3
0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.7072059631347656,0.0250363729139413,2,aerobic,S. gordonii CH1,0.6647790225286225,3
1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.3656973904371262,0.0272126330012792,2,aerobic,S. gordonii CH1,0.5737781607780377,3
1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.4792221039533615,0.0332806497356705,2,aerobic,S. gordonii CH1,0.4544133940662317,3
0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,RANDOM,FRONTIER,0.3843117785453796,0.0345916140783892,2,aerobic,S. gordonii CH1,0.1246829988920349,3
0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,RANDOM,FRONTIER,0.3265300327539444,0.0238256519246526,2,aerobic,S. gordonii CH1,0.0898110870238464,3
1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,RANDOM,BEYOND,0.243228855729103,0.0221647700669875,2,aerobic,S. gordonii CH1,0.0680380896997892,3
0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,RANDOM,BEYOND,0.1510194597393274,0.0122655464321337,2,aerobic,S. gordonii CH1,0.0531823218022897,3
1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,RANDOM,BEYOND,0.2051920352876186,0.0178201383193337,2,aerobic,S. gordonii CH1,0.0505924256742022,3
1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.2528100208938121,0.0255878423756353,2,aerobic,S. gordonii CH1,0.0290227962743786,3
1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.1241587322950363,0.0224607486927315,2,aerobic,S. gordonii CH1,0.0215163189648906,3
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,RANDOM,BEYOND,0.1248997981101274,0.0086203233881182,2,aerobic,S. gordonii CH1,0.0147706851136111,3
1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,RANDOM,BEYOND,0.1204099169373512,0.0094006815444075,2,aerobic,S. gordonii CH1,0.0124092084205342,3
1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,RANDOM,BEYOND,0.1846601420640945,0.0175722867676822,2,aerobic,S. gordonii CH1,0.0123877361412201,3
1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,RANDOM,BEYOND,0.2270011930167675,0.0089066687240966,2,aerobic,S. gordonii CH1,0.0105295757200371,3
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,RANDOM,BEYOND,0.1964309254288673,0.0104629403083596,2,aerobic,S. gordonii CH1,0.0086714152988541,3
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,RANDOM,BEYOND,0.1477682806551456,0.0135949128004734,2,aerobic,S. gordonii CH1,0.0086714152988541,3
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,RANDOM,BEYOND,0.0679896456003189,0.005009821309881,2,aerobic,S. gordonii CH1,0.0074326416847321,3
1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,RANDOM,BEYOND,0.0477844335138797,0.0057779128744335,2,aerobic,S. gordonii CH1,0.00619386807061,3
0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,RANDOM,BEYOND,0.0640540015697479,0.0171713296888318,2,aerobic,S. gordonii CH1,0.0059082740454444,3
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,RANDOM,BEYOND,0.1375958570837974,0.0115455460912444,2,aerobic,S. gordonii CH1,0.0055575567333916,3
0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.6572057378292083,0.0314174547620489,2,aerobic,S. gordonii CH1,0.0030875315185509,3
1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.405514463186264,0.0377559293929799,2,aerobic,S. gordonii CH1,0.0029545734334605,3
1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,RANDOM,BEYOND,0.075994634591043,0.0056904008463038,2,aerobic,S. gordonii CH1,0.001858160421183,3
0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,RANDOM,BEYOND,0.0055202353186905,0.0022292339186044,2,aerobic,S. gordonii CH1,0.0017727440600763,3
1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.1559266838431358,0.014061924914209,2,aerobic,S. gordonii CH1,0.0017724822136333,3
1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,RANDOM,BEYOND,0.0,0.0030219752230089,2,aerobic,S. gordonii CH1,0.0017284009890294,3
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,RANDOM,BEYOND,0.120708053484559,0.0067239650422065,2,aerobic,S. gordonii CH1,0.0017284009890294,3
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5898170828819275,0.0249046456458022,2,aerobic,S. gordonii CH1,1.0324705398034273,2
1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.8507172679901123,0.0247440848897136,2,aerobic,S. gordonii CH1,1.0156323084119054,2
1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5764323854446411,0.0200706974850082,2,aerobic,S. gordonii CH1,1.0133168163518118,2
1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.6623713493347168,0.0346724672635681,2,aerobic,S. gordonii CH1,1.0002707958937498,2
0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5563427770137787,0.0184813489688177,2,aerobic,S. gordonii CH1,0.9855400607214532,2
1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.3311005840450525,0.0344304988723952,2,aerobic,S. gordonii CH1,0.9786311551563952,2
0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5500246787071228,0.0173260245880746,2,aerobic,S. gordonii CH1,0.9768949724695106,2
1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5109254038333892,0.0145704155801231,2,aerobic,S. gordonii CH1,0.9642303242165384,2
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.7763552212715149,0.0134686253494928,2,aerobic,S. gordonii CH1,0.958322050171094,2
1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.7095903635025025,0.0102865175517982,2,aerobic,S. gordonii CH1,0.927008197730238,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,RANDOM,BEYOND,0.1607758409529924,0.010065834358412,2,aerobic,S. gordonii CH1,0.8485599256735833,2
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.4833022272586822,0.012047477449485,2,aerobic,S. gordonii CH1,0.8019780589096671,2
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.6297317838668823,0.0216741436792412,2,aerobic,S. gordonii CH1,0.5801925112626475,2
1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.4038340282440185,0.0172383796135205,2,aerobic,S. gordonii CH1,0.460565530275496,2
1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,RANDOM,FRONTIER,0.2793602141737938,0.0183300757815511,2,aerobic,S. gordonii CH1,0.1028182099721276,2
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,RANDOM,FRONTIER,0.2745471403002739,0.0118281737647712,2,aerobic,S. gordonii CH1,0.0314928214892193,2
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,RANDOM,BEYOND,0.2168363597989082,0.0194685928956411,2,aerobic,S. gordonii CH1,0.0166726702001749,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,RANDOM,BEYOND,0.1681354847550392,0.0079471993269113,2,aerobic,S. gordonii CH1,0.0129982028999778,2
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,RANDOM,BEYOND,0.1745754995197057,0.0132113907244157,2,aerobic,S. gordonii CH1,0.006792569340812,2
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,RANDOM,BEYOND,0.0337806289643049,0.0138040832085563,2,aerobic,S. gordonii CH1,0.0064991014499889,2
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,RANDOM,BEYOND,0.0834795100241899,0.0134220553257966,2,aerobic,S. gordonii CH1,0.002477547228244,2
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.3050540967285633,0.0275753944077797,2,aerobic,S. gordonii CH1,0.0024700252148407,2
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,RANDOM,BEYOND,0.0,0.0025079813082649,2,aerobic,S. gordonii CH1,0.0017727440600763,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,RANDOM,FRONTIER,0.7348274993896484,0.015725640458583,2,aerobic,S. gordonii CH1,1.0044065877255608,1
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.466663190126419,0.0196509918068353,2,aerobic,S. gordonii CH1,0.9874930983988284,1
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.7438029408454895,0.0161262785581672,2,aerobic,S. gordonii CH1,0.982772406774733,1
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.4709496116638184,0.0213783460463858,2,aerobic,S. gordonii CH1,0.955282251839654,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.6197945952415467,0.0088378671565359,2,aerobic,S. gordonii CH1,0.9529250786182394,1
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,RANDOM,BEYOND,0.2387669931352138,0.0135248751603385,2,aerobic,S. gordonii CH1,0.1063489328180005,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,RANDOM,BEYOND,0.158525620996952,0.0091237019894995,2,aerobic,S. gordonii CH1,0.0147728671673027,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,RANDOM,BEYOND,0.0962576715834438,0.0071369984018108,2,aerobic,S. gordonii CH1,0.006792569340812,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5743403095006943,0.0385766580853812,2,aerobic,S. gordonii CH1,0.0029545734334605,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.0,0.0,2,aerobic,S. gordonii CH1,1.0228733226640403,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,ROLLOUT_PROB,BEYOND,0.0369891439378261,0.0040760792131155,3,aerobic,S. gordonii CH1,0.0087789889531055,14
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0370463675446808,0.0029916795408985,3,aerobic,S. gordonii CH1,0.0081385491098461,14
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,ROLLOUT_PROB,BEYOND,0.061202075718902,0.007655872766485,3,aerobic,S. gordonii CH1,0.006975899237011,14
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0532427240908145,0.0030843251866488,3,aerobic,S. gordonii CH1,0.0067735728030788,14
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0659676983952522,0.0026026853236785,3,aerobic,S. gordonii CH1,0.0064379252322774,14
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0999040909856557,0.00729529293066,3,aerobic,S. gordonii CH1,0.0063945743005934,14
0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,ROLLOUT_PROB,BEYOND,0.0069729491323232,0.0012896606777636,3,aerobic,S. gordonii CH1,0.0036946760744066,14
